date,state,district,age_0_5,age_5_17,age_18_greater
25-12-2025,Lakshadweep,Lakshadweep,1,0,0
25-12-2025,Madhya Pradesh,Agar Malwa,34,11,1
25-12-2025,Madhya Pradesh,Alirajpur,30,31,27
25-12-2025,Madhya Pradesh,Anuppur,42,9,0
25-12-2025,Madhya Pradesh,Ashok Nagar,27,22,5
25-12-2025,Madhya Pradesh,Balaghat,46,19,0
25-12-2025,Madhya Pradesh,Barwani,62,31,0
25-12-2025,Madhya Pradesh,Betul,54,10,1
25-12-2025,Madhya Pradesh,Bhind,46,47,0
25-12-2025,Madhya Pradesh,Bhopal,91,9,2
25-12-2025,Madhya Pradesh,Burhanpur,29,15,1
25-12-2025,Madhya Pradesh,Chhatarpur,113,54,0
25-12-2025,Madhya Pradesh,Chhindwara,79,7,0
25-12-2025,Madhya Pradesh,Damoh,28,18,0
25-12-2025,Madhya Pradesh,Datia,28,26,0
25-12-2025,Madhya Pradesh,Dewas,49,26,2
25-12-2025,Madhya Pradesh,Dhar,76,41,0
25-12-2025,Madhya Pradesh,Dindori,30,0,0
25-12-2025,Madhya Pradesh,East Nimar,24,21,0
25-12-2025,Madhya Pradesh,Guna,86,32,5
25-12-2025,Madhya Pradesh,Gwalior,61,45,0
25-12-2025,Madhya Pradesh,Harda,15,8,1
25-12-2025,Madhya Pradesh,Harda *,2,4,0
25-12-2025,Madhya Pradesh,Hoshangabad,44,18,0
25-12-2025,Madhya Pradesh,Indore,141,41,0
25-12-2025,Madhya Pradesh,Jabalpur,124,28,35
25-12-2025,Madhya Pradesh,Jhabua,69,47,7
25-12-2025,Madhya Pradesh,Katni,62,54,15
25-12-2025,Madhya Pradesh,Khandwa,22,13,1
25-12-2025,Madhya Pradesh,Khargone,71,44,4
25-12-2025,Madhya Pradesh,Maihar,7,1,1
25-12-2025,Madhya Pradesh,Mandla,67,2,1
25-12-2025,Madhya Pradesh,Mandsaur,63,20,0
25-12-2025,Madhya Pradesh,Mauganj,6,0,0
25-12-2025,Madhya Pradesh,Morena,103,104,6
25-12-2025,Madhya Pradesh,Narmadapuram,3,3,1
25-12-2025,Madhya Pradesh,Narsimhapur,3,3,0
25-12-2025,Madhya Pradesh,Narsinghpur,26,23,2
25-12-2025,Madhya Pradesh,Neemuch,32,12,0
25-12-2025,Madhya Pradesh,Pandhurna,1,0,0
25-12-2025,Madhya Pradesh,Panna,46,40,21
25-12-2025,Madhya Pradesh,Raisen,52,26,12
25-12-2025,Madhya Pradesh,Rajgarh,133,35,2
25-12-2025,Madhya Pradesh,Ratlam,44,13,6
25-12-2025,Madhya Pradesh,Rewa,70,17,1
25-12-2025,Madhya Pradesh,Sagar,109,24,0
25-12-2025,Madhya Pradesh,Satna,72,52,19
25-12-2025,Madhya Pradesh,Sehore,66,26,1
25-12-2025,Madhya Pradesh,Seoni,70,15,1
25-12-2025,Madhya Pradesh,Shahdol,50,29,0
25-12-2025,Madhya Pradesh,Shajapur,70,18,0
25-12-2025,Madhya Pradesh,Sheopur,37,48,0
25-12-2025,Madhya Pradesh,Shivpuri,48,58,0
25-12-2025,Madhya Pradesh,Sidhi,56,7,0
25-12-2025,Madhya Pradesh,Singrauli,54,8,0
25-12-2025,Madhya Pradesh,Tikamgarh,89,36,0
25-12-2025,Madhya Pradesh,Ujjain,94,27,0
25-12-2025,Madhya Pradesh,Umaria,38,27,0
25-12-2025,Madhya Pradesh,Vidisha,81,40,0
25-12-2025,Madhya Pradesh,West Nimar,6,2,0
25-12-2025,Maharashtra,Ahmadnagar,188,27,0
25-12-2025,Maharashtra,Ahmed Nagar,2,0,0
25-12-2025,Maharashtra,Akola,32,5,0
25-12-2025,Maharashtra,Amravati,70,11,0
25-12-2025,Maharashtra,Aurangabad,86,51,0
25-12-2025,Maharashtra,Beed,51,6,0
25-12-2025,Maharashtra,Bhandara,23,0,0
25-12-2025,Maharashtra,Bid,3,2,0
25-12-2025,Maharashtra,Buldana,11,0,0
25-12-2025,Maharashtra,Buldhana,42,12,0
25-12-2025,Maharashtra,Chandrapur,35,2,3
25-12-2025,Maharashtra,Chatrapati Sambhaji Nagar,1,2,0
25-12-2025,Maharashtra,Chhatrapati Sambhajinagar,6,5,0
25-12-2025,Maharashtra,Dharashiv,2,0,0
25-12-2025,Maharashtra,Dhule,43,35,0
25-12-2025,Maharashtra,Gadchiroli,28,5,0
25-12-2025,Maharashtra,Gondiya,24,1,0
25-12-2025,Maharashtra,Hingoli,25,7,0
25-12-2025,Maharashtra,Jalgaon,73,22,0
25-12-2025,Maharashtra,Jalna,63,9,0
25-12-2025,Maharashtra,Kolhapur,55,13,1
25-12-2025,Maharashtra,Latur,49,16,1
25-12-2025,Maharashtra,Mumbai,72,52,0
25-12-2025,Maharashtra,Mumbai City,13,11,1
25-12-2025,Maharashtra,Mumbai Suburban,68,31,6
25-12-2025,Maharashtra,Mumbai( Sub Urban ),3,0,0
25-12-2025,Maharashtra,Nagpur,72,17,4
25-12-2025,Maharashtra,Nanded,47,21,3
25-12-2025,Maharashtra,Nandurbar,36,9,0
25-12-2025,Maharashtra,Nandurbar *,1,1,0
25-12-2025,Maharashtra,Nashik,148,62,0
25-12-2025,Maharashtra,Osmanabad,29,14,0
25-12-2025,Maharashtra,Palghar,55,25,0
25-12-2025,Maharashtra,Parbhani,38,15,8
25-12-2025,Maharashtra,Pune,187,76,14
25-12-2025,Maharashtra,Raigad,15,5,0
25-12-2025,Maharashtra,Raigarh,40,12,0
25-12-2025,Maharashtra,Raigarh(MH),1,0,0
25-12-2025,Maharashtra,Ratnagiri,19,6,4
25-12-2025,Maharashtra,Sangli,47,7,1
25-12-2025,Maharashtra,Satara,45,9,2
25-12-2025,Maharashtra,Sindhudurg,7,1,0
25-12-2025,Maharashtra,Solapur,94,38,5
25-12-2025,Maharashtra,Thane,134,90,66
25-12-2025,Maharashtra,Wardha,24,2,0
25-12-2025,Maharashtra,Washim,42,6,0
25-12-2025,Maharashtra,Yavatmal,71,10,0
25-12-2025,Manipur,Bishnupur,5,3,0
25-12-2025,Manipur,Chandel,0,3,0
25-12-2025,Manipur,Churachandpur,2,15,2
25-12-2025,Manipur,Imphal East,9,12,0
25-12-2025,Manipur,Imphal West,2,10,0
25-12-2025,Manipur,Jiribam,0,1,0
25-12-2025,Manipur,Kakching,0,1,0
25-12-2025,Manipur,Senapati,1,6,0
25-12-2025,Manipur,Tamenglong,0,7,0
25-12-2025,Manipur,Thoubal,2,16,0
25-12-2025,Manipur,Ukhrul,0,1,0
25-12-2025,Meghalaya,East Garo Hills,0,2,0
25-12-2025,Meghalaya,East Jaintia Hills,0,6,0
25-12-2025,Meghalaya,East Khasi Hills,8,24,0
25-12-2025,Meghalaya,Eastern West Khasi Hills,0,2,325
25-12-2025,Meghalaya,North Garo Hills,0,2,0
25-12-2025,Meghalaya,Ri Bhoi,0,2,0
25-12-2025,Meghalaya,South West Garo Hills,1,2,0
25-12-2025,Meghalaya,South West Khasi Hills,0,5,0
25-12-2025,Meghalaya,West Garo Hills,1,12,0
25-12-2025,Meghalaya,West Jaintia Hills,0,34,0
25-12-2025,Meghalaya,West Khasi Hills,0,5,11
25-12-2025,Mizoram,Aizawl,1,0,0
25-12-2025,Mizoram,Champhai,0,1,0
25-12-2025,Mizoram,Lawngtlai,4,9,0
25-12-2025,Mizoram,Lunglei,1,1,0
25-12-2025,Mizoram,Mamit,0,1,0
25-12-2025,Mizoram,Mammit,2,0,0
25-12-2025,Mizoram,Saiha,0,1,0
25-12-2025,Mizoram,Serchhip,1,0,0
25-12-2025,Nagaland,Chumukedima,0,1,0
25-12-2025,Nagaland,Dimapur,0,2,1
25-12-2025,Nagaland,Kiphire,0,2,0
25-12-2025,Nagaland,Kohima,0,2,0
25-12-2025,Nagaland,Longleng,0,1,0
25-12-2025,Nagaland,Mokokchung,0,1,0
25-12-2025,Nagaland,Mon,0,11,0
25-12-2025,Nagaland,Noklak,0,2,0
25-12-2025,Nagaland,Shamator,0,3,0
25-12-2025,Nagaland,Tuensang,0,2,0
25-12-2025,Nagaland,Wokha,0,3,0
25-12-2025,Odisha,Angul,43,8,0
25-12-2025,Odisha,Anugul,2,0,0
25-12-2025,Odisha,Balangir,39,12,0
25-12-2025,Odisha,Baleshwar,3,4,0
25-12-2025,Odisha,Baleswar,39,24,0
25-12-2025,Odisha,Bargarh,39,10,0
25-12-2025,Odisha,Bhadrak,17,17,0
25-12-2025,Odisha,Boudh,11,9,0
25-12-2025,Odisha,Cuttack,34,15,0
25-12-2025,Odisha,Debagarh,14,3,1
25-12-2025,Odisha,Dhenkanal,29,11,0
25-12-2025,Odisha,Gajapati,9,6,0
25-12-2025,Odisha,Ganjam,76,14,0
25-12-2025,Odisha,JAJPUR,11,9,0
25-12-2025,Odisha,Jagatsinghapur,23,7,0
25-12-2025,Odisha,Jagatsinghpur,4,0,0
25-12-2025,Odisha,Jajapur,11,4,0
25-12-2025,Odisha,Jharsuguda,6,1,0
25-12-2025,Odisha,Kalahandi,24,6,0
25-12-2025,Odisha,Kandhamal,10,11,0
25-12-2025,Odisha,Kendrapara,28,11,0
25-12-2025,Odisha,Kendujhar,45,18,0
25-12-2025,Odisha,Khorda,34,8,0
25-12-2025,Odisha,Khordha,0,1,0
25-12-2025,Odisha,Koraput,21,11,0
25-12-2025,Odisha,Malkangiri,14,6,0
25-12-2025,Odisha,Mayurbhanj,41,22,0
25-12-2025,Odisha,Nabarangapur,32,23,0
25-12-2025,Odisha,Nayagarh,19,10,0
25-12-2025,Odisha,Nuapada,9,4,0
25-12-2025,Odisha,Puri,30,9,0
25-12-2025,Odisha,Rayagada,9,7,0
25-12-2025,Odisha,Sambalpur,32,4,0
25-12-2025,Odisha,Sonapur,11,3,0
25-12-2025,Odisha,Subarnapur,0,1,0
25-12-2025,Odisha,Sundargarh,6,1,0
25-12-2025,Odisha,Sundergarh,29,13,0
25-12-2025,Orissa,Anugul,0,1,0
25-12-2025,Orissa,Balangir,3,0,0
25-12-2025,Orissa,Baleshwar,4,2,0
25-12-2025,Orissa,Bhadrak,6,0,0
25-12-2025,Orissa,Cuttack,2,0,0
25-12-2025,Orissa,Debagarh,1,0,0
25-12-2025,Orissa,Ganjam,1,0,0
25-12-2025,Orissa,Jajapur,3,1,0
25-12-2025,Orissa,Jharsuguda,1,0,0
25-12-2025,Orissa,Kandhamal,1,0,0
25-12-2025,Orissa,Kendrapara,1,0,0
25-12-2025,Orissa,Kendujhar,1,1,0
25-12-2025,Orissa,Khordha,5,1,0
25-12-2025,Orissa,Koraput,1,0,0
25-12-2025,Orissa,Malkangiri,3,1,0
25-12-2025,Orissa,Puri,2,0,0
25-12-2025,Orissa,Rayagada,1,0,0
25-12-2025,Orissa,Sambalpur,1,0,0
25-12-2025,Pondicherry,Pondicherry,7,0,0
25-12-2025,Puducherry,Karaikal,5,1,2
25-12-2025,Puducherry,Puducherry,6,1,1
25-12-2025,Punjab,Amritsar,42,14,2
25-12-2025,Punjab,Barnala,20,1,1
25-12-2025,Punjab,Bathinda,18,6,1
25-12-2025,Punjab,Faridkot,13,2,1
25-12-2025,Punjab,Fatehgarh Sahib,10,6,0
25-12-2025,Punjab,Fazilka,25,1,0
25-12-2025,Punjab,Ferozepur,12,2,0
25-12-2025,Punjab,Firozpur,4,0,0
25-12-2025,Punjab,Gurdaspur,47,9,0
25-12-2025,Punjab,Hoshiarpur,27,3,5
25-12-2025,Punjab,Jalandhar,30,22,0
25-12-2025,Punjab,Kapurthala,10,7,22
25-12-2025,Punjab,Ludhiana,49,34,2
25-12-2025,Punjab,Malerkotla,6,3,0
25-12-2025,Punjab,Mansa,12,4,0
25-12-2025,Punjab,Moga,15,3,0
25-12-2025,Punjab,Muktsar,5,0,0
25-12-2025,Punjab,Nawanshahr,2,0,0
25-12-2025,Punjab,Pathankot,18,1,0
25-12-2025,Punjab,Patiala,26,5,1
25-12-2025,Punjab,Rupnagar,12,3,0
25-12-2025,Punjab,S.A.S Nagar(Mohali),2,0,0
25-12-2025,Punjab,SAS Nagar (Mohali),28,10,1
25-12-2025,Punjab,Sangrur,18,1,0
25-12-2025,Punjab,Shaheed Bhagat Singh Nagar,8,1,0
25-12-2025,Punjab,Sri Muktsar Sahib,11,0,0
25-12-2025,Punjab,Tarn Taran,18,6,0
25-12-2025,Rajasthan,Ajmer,52,34,0
25-12-2025,Rajasthan,Alwar,73,113,2
25-12-2025,Rajasthan,Banswara,32,48,3
25-12-2025,Rajasthan,Baran,31,36,0
25-12-2025,Rajasthan,Barmer,46,88,0
25-12-2025,Rajasthan,Bharatpur,69,100,4
25-12-2025,Rajasthan,Bhilwara,50,66,10
25-12-2025,Rajasthan,Bikaner,36,70,1
25-12-2025,Rajasthan,Bundi,31,34,0
25-12-2025,Rajasthan,Chittaurgarh,0,2,0
25-12-2025,Rajasthan,Chittorgarh,15,38,2
25-12-2025,Rajasthan,Churu,36,60,0
25-12-2025,Rajasthan,Dausa,32,35,1
25-12-2025,Rajasthan,Deeg,1,3,0
25-12-2025,Rajasthan,Dhaulpur,2,2,0
25-12-2025,Rajasthan,Dholpur,35,39,0
25-12-2025,Rajasthan,Dungarpur,43,33,0
25-12-2025,Rajasthan,Ganganagar,45,42,0
25-12-2025,Rajasthan,Hanumangarh,28,24,0
25-12-2025,Rajasthan,Jaipur,126,180,5
25-12-2025,Rajasthan,Jaisalmer,10,20,0
25-12-2025,Rajasthan,Jalor,50,113,0
25-12-2025,Rajasthan,Jhalawar,50,51,0
25-12-2025,Rajasthan,Jhunjhunu,3,1,0
25-12-2025,Rajasthan,Jhunjhunun,35,36,0
25-12-2025,Rajasthan,Jodhpur,86,75,2
25-12-2025,Rajasthan,Karauli,35,42,0
25-12-2025,Rajasthan,Kota,42,37,0
25-12-2025,Rajasthan,Nagaur,59,82,0
25-12-2025,Rajasthan,Pali,44,45,2
25-12-2025,Rajasthan,Pratapgarh,15,14,1
25-12-2025,Rajasthan,Rajsamand,13,11,0
25-12-2025,Rajasthan,Sawai Madhopur,36,31,0
25-12-2025,Rajasthan,Sikar,40,66,0
25-12-2025,Rajasthan,Sirohi,24,41,0
25-12-2025,Rajasthan,Tonk,9,30,0
25-12-2025,Rajasthan,Udaipur,52,80,3
25-12-2025,Sikkim,South,1,0,0
25-12-2025,Sikkim,West Sikkim,0,1,0
25-12-2025,Tamil Nadu,Ariyalur,16,2,0
25-12-2025,Tamil Nadu,Chengalpattu,10,3,0
25-12-2025,Tamil Nadu,Chennai,46,15,1
25-12-2025,Tamil Nadu,Coimbatore,51,19,0
25-12-2025,Tamil Nadu,Cuddalore,73,10,0
25-12-2025,Tamil Nadu,Dharmapuri,30,16,1
25-12-2025,Tamil Nadu,Dindigul,31,14,2
25-12-2025,Tamil Nadu,Erode,30,12,0
25-12-2025,Tamil Nadu,Kallakurichi,5,2,0
25-12-2025,Tamil Nadu,Kancheepuram,65,33,0
25-12-2025,Tamil Nadu,Kanniyakumari,11,1,0
25-12-2025,Tamil Nadu,Kanyakumari,15,2,0
25-12-2025,Tamil Nadu,Karur,16,5,0
25-12-2025,Tamil Nadu,Krishnagiri,36,6,0
25-12-2025,Tamil Nadu,Madurai,48,8,0
25-12-2025,Tamil Nadu,Mayiladuthurai,3,0,0
25-12-2025,Tamil Nadu,Nagapattinam,24,11,0
25-12-2025,Tamil Nadu,Namakkal,15,8,0
25-12-2025,Tamil Nadu,Perambalur,13,2,0
25-12-2025,Tamil Nadu,Pudukkottai,50,9,0
25-12-2025,Tamil Nadu,Ramanathapuram,36,7,0
25-12-2025,Tamil Nadu,Ranipet,0,1,0
25-12-2025,Tamil Nadu,Salem,69,13,0
25-12-2025,Tamil Nadu,Sivaganga,23,4,0
25-12-2025,Tamil Nadu,Tenkasi,6,2,0
25-12-2025,Tamil Nadu,Thanjavur,57,9,0
25-12-2025,Tamil Nadu,The Nilgiris,23,10,0
25-12-2025,Tamil Nadu,Theni,26,2,0
25-12-2025,Tamil Nadu,Thiruvallur,4,0,0
25-12-2025,Tamil Nadu,Thiruvarur,34,12,0
25-12-2025,Tamil Nadu,Thoothukkudi,43,13,0
25-12-2025,Tamil Nadu,Tiruchirappalli,72,9,0
25-12-2025,Tamil Nadu,Tirunelveli,65,13,0
25-12-2025,Tamil Nadu,Tirupattur,3,0,0
25-12-2025,Tamil Nadu,Tiruppur,43,11,0
25-12-2025,Tamil Nadu,Tiruvallur,54,26,0
25-12-2025,Tamil Nadu,Tiruvannamalai,58,3,1
25-12-2025,Tamil Nadu,Vellore,59,11,0
25-12-2025,Tamil Nadu,Villupuram,46,6,0
25-12-2025,Tamil Nadu,Viluppuram,23,6,0
25-12-2025,Tamil Nadu,Virudhunagar,33,4,0
25-12-2025,Telangana,Adilabad,17,8,0
25-12-2025,Telangana,Bhadradri Kothagudem,11,6,0
25-12-2025,Telangana,Hanumakonda,4,1,0
25-12-2025,Telangana,Hyderabad,75,61,4
25-12-2025,Telangana,Jagitial,9,3,0
25-12-2025,Telangana,Jangaon,0,1,0
25-12-2025,Telangana,Jangoan,5,4,0
25-12-2025,Telangana,Jayashankar Bhupalpally,2,5,0
25-12-2025,Telangana,Jogulamba Gadwal,6,3,0
25-12-2025,Telangana,K.v. Rangareddy,107,54,4
25-12-2025,Telangana,Kamareddy,11,2,0
25-12-2025,Telangana,Karimnagar,27,10,0
25-12-2025,Telangana,Khammam,14,10,0
25-12-2025,Telangana,Komaram Bheem,1,4,0
25-12-2025,Telangana,Mahabubabad,13,2,0
25-12-2025,Telangana,Mahabubnagar,26,31,0
25-12-2025,Telangana,Mancherial,4,4,0
25-12-2025,Telangana,Medak,21,16,0
25-12-2025,Telangana,Medchal-malkajgiri,20,10,0
25-12-2025,Telangana,Medchal−malkajgiri,3,0,0
25-12-2025,Telangana,Mulugu,4,8,0
25-12-2025,Telangana,Nagarkurnool,8,9,0
25-12-2025,Telangana,Nalgonda,26,7,0
25-12-2025,Telangana,Narayanpet,11,7,0
25-12-2025,Telangana,Nirmal,5,0,0
25-12-2025,Telangana,Nizamabad,30,8,1
25-12-2025,Telangana,Peddapalli,3,0,0
25-12-2025,Telangana,Rajanna Sircilla,2,1,0
25-12-2025,Telangana,Rangareddy,1,1,0
25-12-2025,Telangana,Sangareddy,12,8,1
25-12-2025,Telangana,Siddipet,5,4,0
25-12-2025,Telangana,Suryapet,10,9,0
25-12-2025,Telangana,Vikarabad,6,7,0
25-12-2025,Telangana,Wanaparthy,8,4,0
25-12-2025,Telangana,Warangal,11,5,0
25-12-2025,Telangana,Warangal Rural,2,0,0
25-12-2025,Telangana,Warangal Urban,2,1,0
25-12-2025,Telangana,Yadadri.,2,1,0
25-12-2025,Tripura,Dhalai,10,8,0
25-12-2025,Tripura,Dhalai  *,1,0,0
25-12-2025,Tripura,Gomati,15,3,0
25-12-2025,Tripura,Khowai,3,3,0
25-12-2025,Tripura,North Tripura,11,8,1
25-12-2025,Tripura,Sepahijala,12,20,1
25-12-2025,Tripura,South Tripura,17,16,0
25-12-2025,Tripura,Unakoti,5,4,0
25-12-2025,Tripura,West Tripura,21,13,0
25-12-2025,Uttar Pradesh,Agra,105,117,20
25-12-2025,Uttar Pradesh,Aligarh,75,91,1
25-12-2025,Uttar Pradesh,Allahabad,44,88,0
25-12-2025,Uttar Pradesh,Ambedkar Nagar,18,65,2
25-12-2025,Uttar Pradesh,Amethi,17,56,0
25-12-2025,Uttar Pradesh,Amroha,35,41,6
25-12-2025,Uttar Pradesh,Auraiya,11,26,0
25-12-2025,Uttar Pradesh,Ayodhya,3,5,0
25-12-2025,Uttar Pradesh,Azamgarh,37,180,6
25-12-2025,Uttar Pradesh,Baghpat,18,50,0
25-12-2025,Uttar Pradesh,Bahraich,37,161,1
25-12-2025,Uttar Pradesh,Ballia,40,115,1
25-12-2025,Uttar Pradesh,Balrampur,35,124,3
25-12-2025,Uttar Pradesh,Banda,29,51,0
25-12-2025,Uttar Pradesh,Bara Banki,45,54,0
25-12-2025,Uttar Pradesh,Barabanki,4,7,0
25-12-2025,Uttar Pradesh,Bareilly,54,100,2
25-12-2025,Uttar Pradesh,Basti,47,118,0
25-12-2025,Uttar Pradesh,Bhadohi,2,7,0
25-12-2025,Uttar Pradesh,Bijnor,94,51,0
25-12-2025,Uttar Pradesh,Budaun,27,98,0
25-12-2025,Uttar Pradesh,Bulandshahar,0,1,0
25-12-2025,Uttar Pradesh,Bulandshahr,62,120,0
25-12-2025,Uttar Pradesh,Chandauli,21,68,0
25-12-2025,Uttar Pradesh,Chitrakoot,42,73,0
25-12-2025,Uttar Pradesh,Deoria,30,68,0
25-12-2025,Uttar Pradesh,Etah,26,45,0
25-12-2025,Uttar Pradesh,Etawah,33,30,0
25-12-2025,Uttar Pradesh,Faizabad,29,31,0
25-12-2025,Uttar Pradesh,Farrukhabad,48,64,0
25-12-2025,Uttar Pradesh,Fatehpur,30,53,0
25-12-2025,Uttar Pradesh,Firozabad,32,68,0
25-12-2025,Uttar Pradesh,Gautam Buddha Nagar,36,71,3
25-12-2025,Uttar Pradesh,Ghaziabad,44,125,1
25-12-2025,Uttar Pradesh,Ghazipur,43,124,2
25-12-2025,Uttar Pradesh,Gonda,33,73,2
25-12-2025,Uttar Pradesh,Gorakhpur,37,127,4
25-12-2025,Uttar Pradesh,Hamirpur,11,22,0
25-12-2025,Uttar Pradesh,Hapur,40,31,0
25-12-2025,Uttar Pradesh,Hardoi,62,131,2
25-12-2025,Uttar Pradesh,Hathras,35,46,0
25-12-2025,Uttar Pradesh,Jalaun,29,39,5
25-12-2025,Uttar Pradesh,Jaunpur,28,93,3
25-12-2025,Uttar Pradesh,Jhansi,41,45,0
25-12-2025,Uttar Pradesh,Kannauj,25,54,1
25-12-2025,Uttar Pradesh,Kanpur Dehat,23,46,0
25-12-2025,Uttar Pradesh,Kanpur Nagar,44,127,2
25-12-2025,Uttar Pradesh,Kasganj,23,40,0
25-12-2025,Uttar Pradesh,Kaushambi,33,29,0
25-12-2025,Uttar Pradesh,Kheri,43,143,2
25-12-2025,Uttar Pradesh,Kushinagar,32,107,0
25-12-2025,Uttar Pradesh,Lalitpur,17,24,0
25-12-2025,Uttar Pradesh,Lucknow,80,153,0
25-12-2025,Uttar Pradesh,Maharajganj,19,83,4
25-12-2025,Uttar Pradesh,Mahoba,15,17,0
25-12-2025,Uttar Pradesh,Mainpuri,35,91,1
25-12-2025,Uttar Pradesh,Mathura,45,93,0
25-12-2025,Uttar Pradesh,Mau,19,91,0
25-12-2025,Uttar Pradesh,Meerut,48,124,0
25-12-2025,Uttar Pradesh,Mirzapur,28,67,0
25-12-2025,Uttar Pradesh,Moradabad,51,43,2
25-12-2025,Uttar Pradesh,Muzaffarnagar,44,65,0
25-12-2025,Uttar Pradesh,Pilibhit,41,34,1
25-12-2025,Uttar Pradesh,Pratapgarh,45,71,1
25-12-2025,Uttar Pradesh,Prayagraj,9,17,0
25-12-2025,Uttar Pradesh,Rae Bareli,41,74,1
25-12-2025,Uttar Pradesh,Rampur,39,79,1
25-12-2025,Uttar Pradesh,Saharanpur,80,69,0
25-12-2025,Uttar Pradesh,Sambhal,30,97,1
25-12-2025,Uttar Pradesh,Sant Kabir Nagar,29,62,0
25-12-2025,Uttar Pradesh,Sant Ravidas Nagar,6,58,0
25-12-2025,Uttar Pradesh,Shahjahanpur,34,80,0
25-12-2025,Uttar Pradesh,Shamli,51,43,0
25-12-2025,Uttar Pradesh,Shrawasti,8,46,1
25-12-2025,Uttar Pradesh,Siddharthnagar,33,141,6
25-12-2025,Uttar Pradesh,Sitapur,61,140,2
25-12-2025,Uttar Pradesh,Sonbhadra,11,40,0
25-12-2025,Uttar Pradesh,Sultanpur,20,62,0
25-12-2025,Uttar Pradesh,Unnao,27,117,0
25-12-2025,Uttar Pradesh,Varanasi,57,118,1
25-12-2025,Uttarakhand,Almora,8,1,0
25-12-2025,Uttarakhand,Bageshwar,8,2,0
25-12-2025,Uttarakhand,Chamoli,13,1,0
25-12-2025,Uttarakhand,Champawat,10,2,0
25-12-2025,Uttarakhand,Dehradun,40,15,0
25-12-2025,Uttarakhand,Haridwar,25,34,0
25-12-2025,Uttarakhand,Nainital,22,7,0
25-12-2025,Uttarakhand,Pauri Garhwal,11,4,0
25-12-2025,Uttarakhand,Pithoragarh,15,2,0
25-12-2025,Uttarakhand,Rudraprayag,12,2,0
25-12-2025,Uttarakhand,Tehri Garhwal,21,8,0
25-12-2025,Uttarakhand,Udham Singh Nagar,34,17,1
25-12-2025,Uttarakhand,Uttarkashi,12,2,0
25-12-2025,West Bengal,Alipurduar,3,7,3
25-12-2025,West Bengal,Bankura,41,34,1
25-12-2025,West Bengal,Barddhaman,55,59,0
25-12-2025,West Bengal,Bardhaman,9,7,0
25-12-2025,West Bengal,Birbhum,47,29,0
25-12-2025,West Bengal,Cooch Behar,18,21,2
25-12-2025,West Bengal,Dakshin Dinajpur,23,15,2
25-12-2025,West Bengal,Darjeeling,11,26,3
25-12-2025,West Bengal,Darjiling,1,5,0
25-12-2025,West Bengal,East Midnapore,5,2,0
25-12-2025,West Bengal,Haora,7,12,0
25-12-2025,West Bengal,Hooghly,54,66,1
25-12-2025,West Bengal,Howrah,16,45,1
25-12-2025,West Bengal,Hugli,3,1,0
25-12-2025,West Bengal,Jalpaiguri,15,68,1
25-12-2025,West Bengal,Jhargram,6,4,0
25-12-2025,West Bengal,Kalimpong,2,3,2
25-12-2025,West Bengal,Koch Bihar,2,17,1
25-12-2025,West Bengal,Kolkata,35,107,7
25-12-2025,West Bengal,Malda,73,80,1
25-12-2025,West Bengal,Maldah,6,13,0
25-12-2025,West Bengal,Murshidabad,104,63,0
25-12-2025,West Bengal,Nadia,33,26,6
25-12-2025,West Bengal,North 24 Parganas,71,87,10
25-12-2025,West Bengal,North Dinajpur,0,1,0
25-12-2025,West Bengal,North Twenty Four Parganas,1,3,0
25-12-2025,West Bengal,Paschim Bardhaman,4,5,0
25-12-2025,West Bengal,Paschim Medinipur,85,73,0
25-12-2025,West Bengal,Purba Bardhaman,11,11,0
25-12-2025,West Bengal,Purba Medinipur,77,17,0
25-12-2025,West Bengal,Purulia,1,8,0
25-12-2025,West Bengal,Puruliya,31,55,1
25-12-2025,West Bengal,South 24 Parganas,110,177,1
25-12-2025,West Bengal,South Dinajpur,2,1,0
25-12-2025,West Bengal,South Twenty Four Parganas,21,23,0
25-12-2025,West Bengal,Uttar Dinajpur,45,69,1
25-12-2025,West Bengal,West Midnapore,9,15,0
26-03-2025,Meghalaya,West Jaintia Hills,168,26,17
26-09-2025,Andaman & Nicobar Islands,Andamans,1,0,0
26-09-2025,Andaman & Nicobar Islands,South Andaman,1,0,0
26-09-2025,Andaman and Nicobar Islands,North And Middle Andaman,2,0,0
26-09-2025,Andaman and Nicobar Islands,South Andaman,2,0,0
26-09-2025,Andhra Pradesh,Adilabad,3,5,0
26-09-2025,Andhra Pradesh,Alluri Sitharama Raju,14,1,0
26-09-2025,Andhra Pradesh,Anakapalli,3,0,0
26-09-2025,Andhra Pradesh,Anantapur,41,5,0
26-09-2025,Andhra Pradesh,Ananthapur,13,3,0
26-09-2025,Andhra Pradesh,Ananthapuramu,32,4,1
26-09-2025,Andhra Pradesh,Annamayya,10,0,1
26-09-2025,Andhra Pradesh,Bapatla,6,1,0
26-09-2025,Andhra Pradesh,Chittoor,77,8,0
26-09-2025,Andhra Pradesh,Cuddapah,41,4,0
26-09-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,2,0,0
26-09-2025,Andhra Pradesh,East Godavari,59,5,0
26-09-2025,Andhra Pradesh,Eluru,4,0,0
26-09-2025,Andhra Pradesh,Guntur,72,11,0
26-09-2025,Andhra Pradesh,Hyderabad,18,0,0
26-09-2025,Andhra Pradesh,Kakinada,7,0,1
