date,state,district,bio_age_5_17,bio_age_17_plus
23-10-2025,Uttar Pradesh,Azamgarh,28,16
23-10-2025,Uttar Pradesh,Baghpat,9,3
23-10-2025,Uttar Pradesh,Bahraich,35,16
23-10-2025,Uttar Pradesh,Ballia,29,19
23-10-2025,Uttar Pradesh,Balrampur,28,11
23-10-2025,Uttar Pradesh,Banda,8,3
23-10-2025,Uttar Pradesh,Bara Banki,26,8
23-10-2025,Uttar Pradesh,Barabanki,0,2
23-10-2025,Uttar Pradesh,Bareilly,31,17
23-10-2025,Uttar Pradesh,Basti,19,10
23-10-2025,Uttar Pradesh,Bijnor,63,19
23-10-2025,Uttar Pradesh,Budaun,15,8
23-10-2025,Uttar Pradesh,Bulandshahr,36,12
23-10-2025,Uttar Pradesh,Chandauli,7,3
23-10-2025,Uttar Pradesh,Chitrakoot,6,1
23-10-2025,Uttar Pradesh,Deoria,32,16
23-10-2025,Uttar Pradesh,Etah,8,4
23-10-2025,Uttar Pradesh,Etawah,5,6
23-10-2025,Uttar Pradesh,Faizabad,18,5
23-10-2025,Uttar Pradesh,Farrukhabad,10,2
23-10-2025,Uttar Pradesh,Fatehpur,6,4
23-10-2025,Uttar Pradesh,Firozabad,17,5
23-10-2025,Uttar Pradesh,Gautam Buddha Nagar,10,8
23-10-2025,Uttar Pradesh,Ghaziabad,18,18
23-10-2025,Uttar Pradesh,Ghazipur,23,19
23-10-2025,Uttar Pradesh,Gonda,15,8
23-10-2025,Uttar Pradesh,Gorakhpur,16,24
23-10-2025,Uttar Pradesh,Hamirpur,5,2
23-10-2025,Uttar Pradesh,Hapur,15,1
23-10-2025,Uttar Pradesh,Hardoi,42,12
23-10-2025,Uttar Pradesh,Hathras,9,5
23-10-2025,Uttar Pradesh,Jalaun,11,3
23-10-2025,Uttar Pradesh,Jaunpur,28,13
23-10-2025,Uttar Pradesh,Jhansi,6,8
23-10-2025,Uttar Pradesh,Kannauj,4,4
23-10-2025,Uttar Pradesh,Kanpur Dehat,8,5
23-10-2025,Uttar Pradesh,Kanpur Nagar,15,10
23-10-2025,Uttar Pradesh,Kasganj,13,2
23-10-2025,Uttar Pradesh,Kaushambi,8,4
23-10-2025,Uttar Pradesh,Kheri,26,14
23-10-2025,Uttar Pradesh,Kushinagar,17,13
23-10-2025,Uttar Pradesh,Lalitpur,9,6
23-10-2025,Uttar Pradesh,Lucknow,26,15
23-10-2025,Uttar Pradesh,Maharajganj,19,19
23-10-2025,Uttar Pradesh,Mahoba,1,0
23-10-2025,Uttar Pradesh,Mainpuri,6,2
23-10-2025,Uttar Pradesh,Mathura,32,8
23-10-2025,Uttar Pradesh,Mau,9,14
23-10-2025,Uttar Pradesh,Meerut,32,14
23-10-2025,Uttar Pradesh,Mirzapur,18,3
23-10-2025,Uttar Pradesh,Moradabad,23,17
23-10-2025,Uttar Pradesh,Muzaffarnagar,34,22
23-10-2025,Uttar Pradesh,Pilibhit,18,11
23-10-2025,Uttar Pradesh,Pratapgarh,15,4
23-10-2025,Uttar Pradesh,Prayagraj,0,3
23-10-2025,Uttar Pradesh,Rae Bareli,13,4
23-10-2025,Uttar Pradesh,Rampur,30,19
23-10-2025,Uttar Pradesh,Saharanpur,40,17
23-10-2025,Uttar Pradesh,Sambhal,17,2
23-10-2025,Uttar Pradesh,Sant Kabir Nagar,18,5
23-10-2025,Uttar Pradesh,Sant Ravidas Nagar,2,3
23-10-2025,Uttar Pradesh,Shahjahanpur,30,9
23-10-2025,Uttar Pradesh,Shamli,20,11
23-10-2025,Uttar Pradesh,Shrawasti,3,3
23-10-2025,Uttar Pradesh,Siddharthnagar,11,10
23-10-2025,Uttar Pradesh,Sitapur,25,14
23-10-2025,Uttar Pradesh,Sonbhadra,11,4
23-10-2025,Uttar Pradesh,Sultanpur,14,15
23-10-2025,Uttar Pradesh,Unnao,18,10
23-10-2025,Uttar Pradesh,Varanasi,14,10
23-10-2025,Uttarakhand,Almora,1,1
23-10-2025,Uttarakhand,Bageshwar,0,2
23-10-2025,Uttarakhand,Chamoli,6,6
23-10-2025,Uttarakhand,Champawat,1,1
23-10-2025,Uttarakhand,Dehradun,15,14
23-10-2025,Uttarakhand,Haridwar,22,11
23-10-2025,Uttarakhand,Nainital,7,5
23-10-2025,Uttarakhand,Pauri Garhwal,11,5
23-10-2025,Uttarakhand,Pithoragarh,4,0
23-10-2025,Uttarakhand,Rudraprayag,0,2
23-10-2025,Uttarakhand,Tehri Garhwal,9,2
23-10-2025,Uttarakhand,Udham Singh Nagar,16,11
23-10-2025,Uttarakhand,Uttarkashi,4,2
23-10-2025,West Bengal,Alipurduar,1,0
23-10-2025,West Bengal,Bankura,5,3
23-10-2025,West Bengal,Barddhaman,4,9
23-10-2025,West Bengal,Bardhaman,1,0
23-10-2025,West Bengal,Birbhum,6,5
23-10-2025,West Bengal,Cooch Behar,1,1
23-10-2025,West Bengal,Dakshin Dinajpur,3,0
23-10-2025,West Bengal,Darjeeling,0,2
23-10-2025,West Bengal,East Midnapore,0,4
23-10-2025,West Bengal,Haora,0,2
23-10-2025,West Bengal,Hooghly,6,5
23-10-2025,West Bengal,Howrah,0,4
23-10-2025,West Bengal,Hugli,1,0
23-10-2025,West Bengal,Jalpaiguri,2,2
23-10-2025,West Bengal,Jhargram,0,1
23-10-2025,West Bengal,Koch Bihar,1,0
23-10-2025,West Bengal,Kolkata,2,6
23-10-2025,West Bengal,Malda,2,5
23-10-2025,West Bengal,Maldah,1,0
23-10-2025,West Bengal,Murshidabad,12,13
23-10-2025,West Bengal,Nadia,4,6
23-10-2025,West Bengal,North 24 Parganas,9,11
23-10-2025,West Bengal,North Twenty Four Parganas,1,1
23-10-2025,West Bengal,Paschim Bardhaman,0,1
23-10-2025,West Bengal,Paschim Medinipur,3,5
23-10-2025,West Bengal,Purba Medinipur,4,9
23-10-2025,West Bengal,Puruliya,3,3
23-10-2025,West Bengal,South 24 Parganas,10,11
23-10-2025,West Bengal,South Twenty Four Parganas,0,4
23-10-2025,West Bengal,Uttar Dinajpur,4,8
23-10-2025,West Bengal,West Midnapore,0,2
23-12-2025,Andhra Pradesh,Anakapalli,0,1
23-12-2025,Andhra Pradesh,Ananthapuramu,1,0
23-12-2025,Andhra Pradesh,Chittoor,0,1
23-12-2025,Andhra Pradesh,Cuddapah,3,0
23-12-2025,Andhra Pradesh,East Godavari,1,2
23-12-2025,Andhra Pradesh,Guntur,2,0
23-12-2025,Andhra Pradesh,Hyderabad,1,0
23-12-2025,Andhra Pradesh,Krishna,2,1
23-12-2025,Andhra Pradesh,Kurnool,0,1
23-12-2025,Andhra Pradesh,Mahabub Nagar,0,1
23-12-2025,Andhra Pradesh,Rangareddi,0,1
23-12-2025,Andhra Pradesh,Visakhapatnam,2,0
23-12-2025,Andhra Pradesh,Vizianagaram,1,0
23-12-2025,Andhra Pradesh,Warangal,0,2
23-12-2025,Assam,Barpeta,0,1
23-12-2025,Assam,Karbi Anglong,1,0
23-12-2025,Assam,Karimganj,1,0
23-12-2025,Assam,Nagaon,0,1
23-12-2025,Bihar,Araria,1,0
23-12-2025,Bihar,Bhagalpur,1,0
23-12-2025,Bihar,Bhojpur,0,1
23-12-2025,Bihar,Darbhanga,1,0
23-12-2025,Bihar,East Champaran,0,1
23-12-2025,Bihar,Kishanganj,2,1
23-12-2025,Bihar,Supaul,0,1
23-12-2025,Bihar,West Champaran,0,1
23-12-2025,Chhattisgarh,Baloda Bazar,1,0
23-12-2025,Chhattisgarh,Bemetara,0,1
23-12-2025,Chhattisgarh,Janjgir-champa,1,0
23-12-2025,Chhattisgarh,Kanker,1,0
23-12-2025,Chhattisgarh,Koriya,1,0
23-12-2025,Chhattisgarh,Mahasamund,1,0
23-12-2025,Chhattisgarh,Mungeli,0,1
23-12-2025,Chhattisgarh,Raipur,2,0
23-12-2025,Chhattisgarh,Rajnandgaon,2,0
23-12-2025,Chhattisgarh,Surajpur,0,1
23-12-2025,Delhi,North East Delhi,0,1
23-12-2025,Delhi,North West Delhi,2,0
23-12-2025,Gujarat,Ahmedabad,0,1
23-12-2025,Gujarat,Dahod,0,1
23-12-2025,Gujarat,Kachchh,1,0
23-12-2025,Gujarat,Panchmahals,1,0
23-12-2025,Gujarat,Rajkot,1,1
23-12-2025,Gujarat,Sabarkantha,1,0
23-12-2025,Gujarat,Surat,1,0
23-12-2025,Haryana,Fatehabad,0,1
23-12-2025,Haryana,Gurgaon,1,1
23-12-2025,Haryana,Hisar,1,0
23-12-2025,Haryana,Rewari,1,0
23-12-2025,Himachal Pradesh,Mandi,1,0
23-12-2025,Himachal Pradesh,Shimla,1,0
23-12-2025,Jammu and Kashmir,Anantnag,1,0
23-12-2025,Jammu and Kashmir,Baramula,1,0
23-12-2025,Jharkhand,Garhwa,1,0
23-12-2025,Jharkhand,Hazaribagh,1,0
23-12-2025,Karnataka,Bangalore,0,1
23-12-2025,Karnataka,Belgaum,1,1
23-12-2025,Karnataka,Bellary,2,1
23-12-2025,Karnataka,Bengaluru,3,0
23-12-2025,Karnataka,Bidar,1,0
23-12-2025,Karnataka,Kolar,0,1
23-12-2025,Kerala,Ernakulam,0,1
23-12-2025,Kerala,Kozhikode,1,0
23-12-2025,Madhya Pradesh,Balaghat,1,0
23-12-2025,Madhya Pradesh,Bhind,1,0
23-12-2025,Madhya Pradesh,Chhatarpur,1,0
23-12-2025,Madhya Pradesh,Gwalior,1,0
23-12-2025,Madhya Pradesh,Indore,1,0
23-12-2025,Madhya Pradesh,Khargone,1,0
23-12-2025,Madhya Pradesh,Mandsaur,1,0
23-12-2025,Madhya Pradesh,Panna,0,1
23-12-2025,Madhya Pradesh,Raisen,2,0
23-12-2025,Madhya Pradesh,Seoni,1,0
23-12-2025,Madhya Pradesh,Sheopur,1,1
23-12-2025,Madhya Pradesh,Shivpuri,0,1
23-12-2025,Madhya Pradesh,Vidisha,0,1
23-12-2025,Maharashtra,Aurangabad,0,1
23-12-2025,Maharashtra,Jalna,0,1
23-12-2025,Maharashtra,Latur,0,1
23-12-2025,Maharashtra,Mumbai Suburban,1,0
23-12-2025,Maharashtra,Nagpur,1,0
23-12-2025,Maharashtra,Nanded,0,1
23-12-2025,Maharashtra,Nandurbar,0,1
23-12-2025,Maharashtra,Pune,1,2
23-12-2025,Maharashtra,Ratnagiri,1,1
23-12-2025,Maharashtra,Satara,0,1
23-12-2025,Maharashtra,Solapur,1,1
23-12-2025,Maharashtra,Thane,1,1
23-12-2025,Odisha,Bargarh,1,0
23-12-2025,Odisha,Ganjam,1,0
23-12-2025,Odisha,Kalahandi,0,1
23-12-2025,Odisha,Kendrapara,0,1
23-12-2025,Odisha,Koraput,1,1
23-12-2025,Odisha,Nabarangapur,0,1
23-12-2025,Odisha,Puri,1,1
23-12-2025,Pondicherry,Pondicherry,0,1
23-12-2025,Puducherry,Karaikal,0,1
23-12-2025,Puducherry,Puducherry,3,1
23-12-2025,Punjab,Bathinda,1,0
23-12-2025,Punjab,Fazilka,1,0
23-12-2025,Punjab,Gurdaspur,0,1
23-12-2025,Punjab,Jalandhar,1,0
23-12-2025,Punjab,Ludhiana,0,1
23-12-2025,Punjab,Patiala,1,0
23-12-2025,Punjab,Sri Muktsar Sahib,0,1
23-12-2025,Rajasthan,Ajmer,1,0
23-12-2025,Rajasthan,Barmer,2,0
23-12-2025,Rajasthan,Bharatpur,1,0
23-12-2025,Rajasthan,Chittorgarh,0,2
23-12-2025,Rajasthan,Churu,0,1
23-12-2025,Rajasthan,Dholpur,1,0
23-12-2025,Rajasthan,Dungarpur,3,0
23-12-2025,Rajasthan,Ganganagar,1,1
23-12-2025,Rajasthan,Jaipur,2,1
23-12-2025,Rajasthan,Jaisalmer,1,0
23-12-2025,Rajasthan,Jodhpur,1,0
23-12-2025,Rajasthan,Nagaur,1,0
23-12-2025,Rajasthan,Pratapgarh,0,1
23-12-2025,Rajasthan,Tonk,3,0
23-12-2025,Rajasthan,Udaipur,2,0
23-12-2025,Tamil Nadu,Chennai,5,0
23-12-2025,Tamil Nadu,Coimbatore,1,2
23-12-2025,Tamil Nadu,Cuddalore,1,1
23-12-2025,Tamil Nadu,Dharmapuri,2,1
23-12-2025,Tamil Nadu,Dindigul,0,2
23-12-2025,Tamil Nadu,Erode,4,1
23-12-2025,Tamil Nadu,Kallakurichi,0,1
23-12-2025,Tamil Nadu,Kancheepuram,5,1
23-12-2025,Tamil Nadu,Karur,1,0
23-12-2025,Tamil Nadu,Madurai,2,0
23-12-2025,Tamil Nadu,Nagapattinam,0,1
23-12-2025,Tamil Nadu,Namakkal,0,1
23-12-2025,Tamil Nadu,Perambalur,0,1
23-12-2025,Tamil Nadu,Pudukkottai,1,0
23-12-2025,Tamil Nadu,Ramanathapuram,1,0
23-12-2025,Tamil Nadu,Salem,5,2
23-12-2025,Tamil Nadu,Sivaganga,1,0
23-12-2025,Tamil Nadu,Tenkasi,1,0
23-12-2025,Tamil Nadu,Thanjavur,5,1
23-12-2025,Tamil Nadu,The Nilgiris,1,1
23-12-2025,Tamil Nadu,Theni,1,0
23-12-2025,Tamil Nadu,Thiruvarur,2,0
23-12-2025,Tamil Nadu,Thoothukkudi,4,2
23-12-2025,Tamil Nadu,Tiruchirappalli,1,0
23-12-2025,Tamil Nadu,Tirunelveli,0,1
23-12-2025,Tamil Nadu,Tiruppur,3,1
23-12-2025,Tamil Nadu,Tiruvallur,2,1
23-12-2025,Tamil Nadu,Vellore,1,0
23-12-2025,Tamil Nadu,Villupuram,1,0
23-12-2025,Tamil Nadu,Viluppuram,2,0
23-12-2025,Telangana,Hyderabad,1,0
23-12-2025,Telangana,K.v. Rangareddy,1,0
23-12-2025,Telangana,Mahabubnagar,3,1
23-12-2025,Telangana,Nalgonda,2,0
23-12-2025,Telangana,Sangareddy,1,0
23-12-2025,Tripura,West Tripura,0,1
23-12-2025,Uttar Pradesh,Agra,0,1
23-12-2025,Uttar Pradesh,Allahabad,1,0
23-12-2025,Uttar Pradesh,Amethi,1,0
23-12-2025,Uttar Pradesh,Azamgarh,1,0
23-12-2025,Uttar Pradesh,Bahraich,1,0
23-12-2025,Uttar Pradesh,Balrampur,0,1
23-12-2025,Uttar Pradesh,Bijnor,1,0
23-12-2025,Uttar Pradesh,Bulandshahr,1,0
23-12-2025,Uttar Pradesh,Chandauli,1,0
23-12-2025,Uttar Pradesh,Gonda,1,0
23-12-2025,Uttar Pradesh,Hamirpur,1,0
23-12-2025,Uttar Pradesh,Hardoi,2,0
23-12-2025,Uttar Pradesh,Hathras,1,0
23-12-2025,Uttar Pradesh,Jhansi,0,1
23-12-2025,Uttar Pradesh,Kasganj,1,0
23-12-2025,Uttar Pradesh,Kaushambi,0,1
23-12-2025,Uttar Pradesh,Kheri,3,0
23-12-2025,Uttar Pradesh,Kushinagar,1,1
23-12-2025,Uttar Pradesh,Lucknow,0,1
23-12-2025,Uttar Pradesh,Maharajganj,0,1
23-12-2025,Uttar Pradesh,Mainpuri,1,0
23-12-2025,Uttar Pradesh,Pilibhit,1,2
23-12-2025,Uttar Pradesh,Pratapgarh,0,1
23-12-2025,Uttar Pradesh,Shamli,1,0
23-12-2025,Uttar Pradesh,Shrawasti,1,0
23-12-2025,Uttarakhand,Champawat,0,1
23-12-2025,Uttarakhand,Dehradun,1,0
23-12-2025,Uttarakhand,Haridwar,1,0
23-12-2025,Uttarakhand,Nainital,1,0
23-12-2025,West Bengal,Howrah,1,0
23-12-2025,West Bengal,Malda,0,1
23-12-2025,West Bengal,Nadia,0,1
23-12-2025,West Bengal,North Twenty Four Parganas,1,0
23-12-2025,West Bengal,Puruliya,1,0
23-12-2025,West Bengal,South 24 Parganas,0,1
23-12-2025,West Bengal,South Twenty Four Parganas,1,0
24-10-2025,Andaman & Nicobar Islands,Andamans,3,5
24-10-2025,Andaman & Nicobar Islands,South Andaman,1,5
24-10-2025,Andaman and Nicobar Islands,Nicobar,0,5
24-10-2025,Andaman and Nicobar Islands,North And Middle Andaman,27,13
24-10-2025,Andaman and Nicobar Islands,South Andaman,44,20
24-10-2025,Andhra Pradesh,Adilabad,154,286
24-10-2025,Andhra Pradesh,Alluri Sitharama Raju,50,100
24-10-2025,Andhra Pradesh,Anakapalli,28,24
24-10-2025,Andhra Pradesh,Anantapur,334,456
24-10-2025,Andhra Pradesh,Ananthapur,199,152
24-10-2025,Andhra Pradesh,Ananthapuramu,204,102
24-10-2025,Andhra Pradesh,Annamayya,18,20
24-10-2025,Andhra Pradesh,Bapatla,22,18
24-10-2025,Andhra Pradesh,Chittoor,472,364
24-10-2025,Andhra Pradesh,Cuddapah,545,490
24-10-2025,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,35,23
24-10-2025,Andhra Pradesh,East Godavari,1181,844
24-10-2025,Andhra Pradesh,Eluru,28,27
24-10-2025,Andhra Pradesh,Guntur,1071,904
24-10-2025,Andhra Pradesh,Hyderabad,280,466
24-10-2025,Andhra Pradesh,K.V.Rangareddy,5,15
24-10-2025,Andhra Pradesh,K.v. Rangareddy,5,2
24-10-2025,Andhra Pradesh,Kakinada,57,36
24-10-2025,Andhra Pradesh,Karim Nagar,7,16
24-10-2025,Andhra Pradesh,Karimnagar,72,79
24-10-2025,Andhra Pradesh,Khammam,294,264
24-10-2025,Andhra Pradesh,Krishna,857,718
24-10-2025,Andhra Pradesh,Kurnool,658,952
24-10-2025,Andhra Pradesh,Mahabub Nagar,13,213
24-10-2025,Andhra Pradesh,Mahabubnagar,0,2
24-10-2025,Andhra Pradesh,Mahbubnagar,37,109
24-10-2025,Andhra Pradesh,Medak,99,178
24-10-2025,Andhra Pradesh,N. T. R,60,52
24-10-2025,Andhra Pradesh,Nalgonda,88,307
24-10-2025,Andhra Pradesh,Nandyal,15,49
24-10-2025,Andhra Pradesh,Nellore,485,424
24-10-2025,Andhra Pradesh,Nizamabad,61,68
24-10-2025,Andhra Pradesh,Palnadu,39,36
24-10-2025,Andhra Pradesh,Parvathipuram Manyam,34,35
24-10-2025,Andhra Pradesh,Prakasam,733,718
24-10-2025,Andhra Pradesh,Rangareddi,204,286
24-10-2025,Andhra Pradesh,Sri Potti Sriramulu Nellore,21,17
24-10-2025,Andhra Pradesh,Sri Sathya Sai,22,32
24-10-2025,Andhra Pradesh,Srikakulam,691,684
24-10-2025,Andhra Pradesh,Tirupati,15,20
24-10-2025,Andhra Pradesh,Visakhapatnam,819,901
24-10-2025,Andhra Pradesh,Vizianagaram,487,607
24-10-2025,Andhra Pradesh,Warangal,182,260
24-10-2025,Andhra Pradesh,West Godavari,853,703
24-10-2025,Andhra Pradesh,Y. S. R,27,23
24-10-2025,Arunachal Pradesh,Anjaw,4,6
24-10-2025,Arunachal Pradesh,Changlang,14,16
24-10-2025,Arunachal Pradesh,Dibang Valley,0,1
24-10-2025,Arunachal Pradesh,East Kameng,36,11
24-10-2025,Arunachal Pradesh,East Siang,11,8
24-10-2025,Arunachal Pradesh,Kra Daadi,9,2
24-10-2025,Arunachal Pradesh,Kurung Kumey,9,5
24-10-2025,Arunachal Pradesh,Leparada,1,0
24-10-2025,Arunachal Pradesh,Lohit,6,1
24-10-2025,Arunachal Pradesh,Longding,14,5
24-10-2025,Arunachal Pradesh,Lower Dibang Valley,13,4
24-10-2025,Arunachal Pradesh,Lower Siang,0,2
24-10-2025,Arunachal Pradesh,Lower Subansiri,19,4
24-10-2025,Arunachal Pradesh,Namsai,7,2
24-10-2025,Arunachal Pradesh,Pakke Kessang,0,1
24-10-2025,Arunachal Pradesh,Papum Pare,43,25
24-10-2025,Arunachal Pradesh,Siang,2,3
24-10-2025,Arunachal Pradesh,Tawang,35,3
24-10-2025,Arunachal Pradesh,Tirap,29,0
24-10-2025,Arunachal Pradesh,Upper Siang,10,6
24-10-2025,Arunachal Pradesh,Upper Subansiri,8,15
24-10-2025,Arunachal Pradesh,West Kameng,41,17
24-10-2025,Arunachal Pradesh,West Siang,15,13
24-10-2025,Assam,Baksa,51,209
24-10-2025,Assam,Barpeta,741,498
24-10-2025,Assam,Biswanath,21,58
24-10-2025,Assam,Bongaigaon,235,163
24-10-2025,Assam,Cachar,314,326
24-10-2025,Assam,Charaideo,30,24
24-10-2025,Assam,Chirang,135,221
24-10-2025,Assam,Darrang,97,124
24-10-2025,Assam,Dhemaji,55,150
24-10-2025,Assam,Dhubri,154,279
24-10-2025,Assam,Dibrugarh,28,38
24-10-2025,Assam,Goalpara,171,152
24-10-2025,Assam,Golaghat,43,78
24-10-2025,Assam,Hailakandi,38,67
24-10-2025,Assam,Hojai,83,167
24-10-2025,Assam,Jorhat,91,76
24-10-2025,Assam,Kamrup,119,191
24-10-2025,Assam,Kamrup Metro,62,42
24-10-2025,Assam,Karbi Anglong,91,154
24-10-2025,Assam,Karimganj,139,246
24-10-2025,Assam,Kokrajhar,80,264
24-10-2025,Assam,Lakhimpur,87,378
24-10-2025,Assam,Majuli,7,28
24-10-2025,Assam,Marigaon,98,412
24-10-2025,Assam,Nagaon,412,1025
24-10-2025,Assam,Nalbari,86,140
24-10-2025,Assam,North Cachar Hills,18,9
24-10-2025,Assam,Sibsagar,33,39
24-10-2025,Assam,Sonitpur,74,147
24-10-2025,Assam,South Salmara Mankachar,26,44
24-10-2025,Assam,Sribhumi,1,3
24-10-2025,Assam,Tamulpur District,2,4
24-10-2025,Assam,Tinsukia,33,60
24-10-2025,Assam,Udalguri,49,271
24-10-2025,Assam,West Karbi Anglong,12,23
24-10-2025,Bihar,Araria,373,552
24-10-2025,Bihar,Arwal,48,76
24-10-2025,Bihar,Aurangabad,241,257
24-10-2025,Bihar,Aurangabad(bh),0,4
24-10-2025,Bihar,Banka,206,238
24-10-2025,Bihar,Begusarai,345,365
24-10-2025,Bihar,Bhagalpur,306,307
24-10-2025,Bihar,Bhojpur,272,325
24-10-2025,Bihar,Buxar,140,171
24-10-2025,Bihar,Darbhanga,427,592
24-10-2025,Bihar,East Champaran,458,549
24-10-2025,Bihar,Gaya,267,324
24-10-2025,Bihar,Gopalganj,267,346
24-10-2025,Bihar,Jamui,200,207
24-10-2025,Bihar,Jehanabad,77,134
24-10-2025,Bihar,Kaimur (Bhabua),206,228
24-10-2025,Bihar,Katihar,369,630
24-10-2025,Bihar,Khagaria,153,189
24-10-2025,Bihar,Kishanganj,265,465
24-10-2025,Bihar,Lakhisarai,129,145
24-10-2025,Bihar,Madhepura,224,372
24-10-2025,Bihar,Madhubani,577,627
24-10-2025,Bihar,Monghyr,0,1
24-10-2025,Bihar,Munger,103,105
24-10-2025,Bihar,Muzaffarpur,395,605
24-10-2025,Bihar,Nalanda,292,309
24-10-2025,Bihar,Nawada,156,206
24-10-2025,Bihar,Pashchim Champaran,1,5
24-10-2025,Bihar,Patna,423,553
24-10-2025,Bihar,Purba Champaran,0,5
24-10-2025,Bihar,Purnea,3,24
24-10-2025,Bihar,Purnia,384,728
24-10-2025,Bihar,Rohtas,283,385
24-10-2025,Bihar,Saharsa,226,514
24-10-2025,Bihar,Samastipur,367,455
24-10-2025,Bihar,Samstipur,0,5
24-10-2025,Bihar,Saran,425,561
24-10-2025,Bihar,Sheikhpura,105,154
24-10-2025,Bihar,Sheikpura,0,2
24-10-2025,Bihar,Sheohar,75,103
24-10-2025,Bihar,Sitamarhi,379,462
24-10-2025,Bihar,Siwan,281,518
24-10-2025,Bihar,Supaul,297,504
24-10-2025,Bihar,Vaishali,379,537
24-10-2025,Bihar,West Champaran,339,436
24-10-2025,Chandigarh,Chandigarh,75,89
24-10-2025,Chhattisgarh,Balod,61,99
24-10-2025,Chhattisgarh,Baloda Bazar,228,309
24-10-2025,Chhattisgarh,Balrampur,113,95
24-10-2025,Chhattisgarh,Bastar,48,175
24-10-2025,Chhattisgarh,Bemetara,97,153
24-10-2025,Chhattisgarh,Bijapur,28,64
24-10-2025,Chhattisgarh,Bilaspur,388,410
24-10-2025,Chhattisgarh,Dakshin Bastar Dantewada,22,53
24-10-2025,Chhattisgarh,Dantewada,20,34
24-10-2025,Chhattisgarh,Dhamtari,174,153
24-10-2025,Chhattisgarh,Durg,84,147
24-10-2025,Chhattisgarh,Gariyaband,59,178
24-10-2025,Chhattisgarh,Gaurela-pendra-marwahi,5,5
24-10-2025,Chhattisgarh,Janjgir - Champa,0,1
24-10-2025,Chhattisgarh,Janjgir Champa,0,3
24-10-2025,Chhattisgarh,Janjgir-champa,394,667
24-10-2025,Chhattisgarh,Jashpur,103,125
24-10-2025,Chhattisgarh,Kabeerdham,59,37
24-10-2025,Chhattisgarh,Kanker,30,86
24-10-2025,Chhattisgarh,Kawardha,86,99
24-10-2025,Chhattisgarh,Khairagarh Chhuikhadan Gandai,1,0
24-10-2025,Chhattisgarh,Kondagaon,45,103
24-10-2025,Chhattisgarh,Korba,172,347
24-10-2025,Chhattisgarh,Koriya,115,134
24-10-2025,Chhattisgarh,Mahasamund,54,197
24-10-2025,Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,0,2
24-10-2025,Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,2,1
24-10-2025,Chhattisgarh,Mungeli,92,206
24-10-2025,Chhattisgarh,Narayanpur,16,33
24-10-2025,Chhattisgarh,Raigarh,270,1002
24-10-2025,Chhattisgarh,Raipur,109,228
24-10-2025,Chhattisgarh,Rajnandgaon,302,169
24-10-2025,Chhattisgarh,Sakti,2,7
24-10-2025,Chhattisgarh,Sarangarh-Bilaigarh,3,19
24-10-2025,Chhattisgarh,Sukma,35,45
24-10-2025,Chhattisgarh,Surajpur,238,216
24-10-2025,Chhattisgarh,Surguja,121,163
24-10-2025,Chhattisgarh,Uttar Bastar Kanker,7,58
24-10-2025,Dadra and Nagar Haveli,Dadra and Nagar Haveli,57,51
24-10-2025,Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,1,1
24-10-2025,Dadra and Nagar Haveli and Daman and Diu,Daman,0,1
24-10-2025,Daman & Diu,Daman,3,4
24-10-2025,Daman & Diu,Diu,1,1
24-10-2025,Daman and Diu,Daman,15,12
24-10-2025,Daman and Diu,Diu,3,3
24-10-2025,Delhi,Central Delhi,92,72
24-10-2025,Delhi,East Delhi,172,166
24-10-2025,Delhi,Najafgarh,0,1
24-10-2025,Delhi,New Delhi,9,9
24-10-2025,Delhi,North Delhi,75,94
24-10-2025,Delhi,North East,6,104
24-10-2025,Delhi,North East Delhi,196,154
24-10-2025,Delhi,North West Delhi,387,460
24-10-2025,Delhi,Shahdara,8,20
24-10-2025,Delhi,South Delhi,299,304
24-10-2025,Delhi,South East Delhi,0,3
24-10-2025,Delhi,South West Delhi,196,187
24-10-2025,Delhi,West Delhi,201,239
24-10-2025,Goa,North Goa,153,87
24-10-2025,Goa,South Goa,103,59
24-10-2025,Gujarat,Ahmadabad,2,69
24-10-2025,Gujarat,Ahmedabad,433,620
24-10-2025,Gujarat,Amreli,70,106
24-10-2025,Gujarat,Anand,81,139
24-10-2025,Gujarat,Arvalli,21,26
24-10-2025,Gujarat,Banas Kantha,1,4
24-10-2025,Gujarat,Banaskantha,187,247
24-10-2025,Gujarat,Bharuch,90,108
24-10-2025,Gujarat,Bhavnagar,181,243
24-10-2025,Gujarat,Botad,23,16
24-10-2025,Gujarat,Chhotaudepur,39,33
24-10-2025,Gujarat,Dahod,95,117
24-10-2025,Gujarat,Devbhumi Dwarka,44,27
24-10-2025,Gujarat,Dohad,6,40
24-10-2025,Gujarat,Gandhinagar,48,109
24-10-2025,Gujarat,Gir Somnath,89,38
24-10-2025,Gujarat,Jamnagar,112,135
24-10-2025,Gujarat,Junagadh,105,227
24-10-2025,Gujarat,Kachchh,125,130
24-10-2025,Gujarat,Kheda,112,197
24-10-2025,Gujarat,Mahesana,107,172
24-10-2025,Gujarat,Mahisagar,50,44
24-10-2025,Gujarat,Morbi,84,39
24-10-2025,Gujarat,Narmada,26,61
